$X_{0}$,$X_{1}$,$X_{2}$,$X_{3}$,$X_{4}$,$X_{5}$,$X_{6}$,$X_{7}$,$X_{8}$,$X_{9}$,$\dot{X}_{0}$,$\dot{X}_{1}$,$\dot{X}_{2}$,$\dot{X}_{3}$,$\dot{X}_{4}$,$\dot{X}_{5}$,$\dot{X}_{6}$,$\dot{X}_{7}$,$\dot{X}_{8}$,$\dot{X}_{9}$,$\ddot{X}_{0}$,$\ddot{X}_{1}$,$\ddot{X}_{2}$,$\ddot{X}_{3}$,$\ddot{X}_{4}$,$\ddot{X}_{5}$,$\ddot{X}_{6}$,$\ddot{X}_{7}$,$\ddot{X}_{8}$,$\ddot{X}_{9}$
0.20054326861322638,-0.26802772112477247,0.4831337234538461,-0.10551710380150962,-0.07442275928163224,0.3342995165561382,-0.187481943545118,0.02949389020397409,-0.138106076724176,-0.001547025003321858,-3.1375136599504447,1.4349718734501997,0.976946916203423,-1.6557257636843474,0.482942029753322,2.958847218666566,-2.204718788528363,-1.3970579178503717,1.0413668301809083,-0.5316076332116966,-54.19825492644925,98.79832717964601,-108.52479401855192,50.19935891379389,30.58786243674934,-75.37080261106117,59.83934080187821,-31.150639854856617,24.636880510569338,-10.935974164120113
-0.0171598104618776,0.15292578629533018,0.14901086568131597,-0.11522006186115796,0.0025337867687980457,-0.0625718131559719,-0.16379596072942748,-0.09303413721592288,-0.052793314810298475,0.11030990737109216,2.800310696556569,-0.7281295566197219,-4.698060526982865,6.36964843228891,-3.90994902921653,-0.005673024441998924,3.627303094747386,-4.136528278236942,4.703306155696016,-4.260384012793058,15.166877984745916,-14.09404190706898,-21.085596561205236,30.940766869966826,-14.811615332932803,-2.9256023595435363,13.930863658043775,-2.472201089738296,9.951854381837062,-22.146463493751103
0.10694883505979445,-0.20271121907577558,0.4736236971836161,-0.13046420642746692,-0.052803577011306134,0.3834568848411398,-0.22296162573707998,-0.014684351305246418,-0.10529389966030038,-0.017772829706146572,-4.2570358241437924,3.70593412360722,-1.7168408097093408,-0.31707574245929593,1.238438146876909,0.9318320050416466,-0.6051114116504526,-2.104654687149373,1.5382896489633382,-0.7430365074920522,-33.74532002482452,79.8655926019919,-103.71424840950846,55.221631175206745,29.0465864273391,-84.45699676688393,65.99035858581432,-24.209832645737887,14.428580083045828,-5.649607460088586
-0.00482141517930957,0.3066591303007787,-0.3098870061546115,0.04721240461017847,-0.022266090265909845,-0.01634439168410874,-0.012490689793696028,-0.05346598116002661,0.4511715305216929,-0.31148380168141687,1.3292599563117669,-3.338186322622432,2.681467503666315,-0.9640483225001042,-2.3991315037542913,2.729428266339684,-1.266969141727387,-0.9652047037663646,2.8495659969080656,-0.9155760267282365,25.620458813411222,-75.17016123677375,78.86528932483459,-34.552810356911145,6.107415670089043,-0.16750773200245989,-3.6311484537962073,44.194637046892055,-102.65072035467118,87.00526984464666
-0.12458539768972753,0.056730892923745516,-0.3791506296509971,0.14391765201545487,0.1505438320528257,-0.17336720590203192,0.1766873967507205,0.14547514242397627,-0.04177418285133879,-0.06476753890699749,-1.980294112447498,3.473126632789819,-4.50419150024321,3.937682091204174,-0.5797736862416463,-3.419943906069831,5.012000975721012,-3.528560225216033,0.839715852353173,2.3570152771116644,24.778036752559245,-49.99302286824547,77.67493414353676,-41.83181023195557,-26.773514657370505,54.59121688921641,-30.88261541533923,-12.639002746834237,13.304733506792164,7.1086324919751505
-0.004088612177363716,-0.21872884851183283,0.175372403657714,-0.1611566819950058,0.005702211568469242,0.0732169431388302,-0.05596072771664288,0.05750415238729238,-0.35142245019273416,0.1404911948935904,7.278294657252739,-5.591856348710964,1.9817363288148675,1.4393392616200866,-2.204200046010479,1.7695353262035636,-2.0240606766831557,1.3380419085372466,-1.1936217155183537,-0.2198591445903035,-17.054681556725537,49.30806056882528,-59.18105736360359,40.77442631651178,-8.04687712144224,-15.932084596492558,19.654046627712077,-42.3137100974009,72.96806006097444,-51.22479203837311
-0.13048508660836314,0.2073225170426038,-0.13531314027672905,0.058616272718121976,-0.06607732328284222,-0.14535421503230647,0.24202469193545206,-0.19236932850828398,-0.3339686130562703,0.2494450559531655,-3.1167738529288607,4.767447521565957,-2.5655096540915308,2.8549530295404084,-1.5355680524546809,-1.7276212455478168,2.375246510792042,-3.567750485813973,3.3086373729451997,-1.5443858016148,37.93170791100574,-55.115904138594274,43.46177069544889,-25.80846372866103,3.678753044371495,37.79911969609505,-66.56360712033106,23.716373607555727,58.72604923815119,-67.46155672197071
-0.2224336644869412,0.38958864813700245,0.06124371323909261,-0.17043558502433306,0.13491484175073826,-0.19249275218784323,-0.1353837158516882,-0.017224757500916676,-0.07761243502167241,0.02850067814867589,0.7360864408113642,-3.9680437028863804,5.785818473920436,-2.5088708610722454,-1.0866711049011772,1.9091402785965117,-2.2227903999375314,2.914747609787905,-3.7014164091830186,4.0607280714836715,67.59093414598166,-76.16974704927013,7.829916567393217,43.49940772811826,-51.25339967780588,31.145847052253654,4.945043683183937,-14.462277505593708,13.486564045979426,-10.903717096840959
-0.069523243620484,0.16473670213477914,0.2372525963865843,-0.2342930042982339,0.07634621787243934,-0.06301302294424342,-0.2324131668656352,-0.01248828356034051,-0.14306619073657018,0.18976930264033323,2.3992672569031464,-0.45512163237824055,-4.0404567671209195,5.417378296502637,-3.391575248575155,0.048098184665703356,3.168705800212907,-3.823345363517191,4.2227300829721335,-3.610137519246332,24.606438339435517,-13.101268171780097,-44.06898108986649,63.356970651294816,-36.44987550197584,-2.433313151481431,31.535327205361607,-28.39072602900347,37.53648544480378,-42.33098847739617
-0.1340173243299267,0.04264394420434073,-0.2967802086611325,0.20247384915239236,-0.009931283288795865,-0.14210941854397718,0.34321585126342014,-0.11874003133306937,0.07223836723494984,0.16427331912191528,1.8054125420845344,-3.5905709080164576,5.8978782097054605,-3.1159603301421877,-1.8669574579723507,3.9359786816860622,-2.6892633193229307,-0.2956423150565877,0.9333628221989307,1.5042198328822698,25.16496602199972,-41.80291913337899,67.93293506499886,-57.64439441063176,6.498386772066559,50.01777581006887,-76.72977334471484,52.8876767743252,-8.014419181165355,-20.760969951719343
